Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Se,Ti,,,80%,Fe,,,20%,10%,80%,70%,0%,70%,80%,Ni,,https://api.personality-database.com/profile_images/14696.png,Olivia Wilde,https://www.personality-database.com/profile/14696/olivia-wilde-actresses-usa-mbti-personality-type,2,,,,,,,,,,,1,,,,7
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/23911.png,Paget Brewster,https://www.personality-database.com/profile/23911/paget-brewster-actresses-usa-mbti-personality-type,,,,,3,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Paige O'Hara,https://www.personality-database.com/profile/20305/paige-ohara-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Fi,,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Si,50%,/images/profile_transparent.png,Pamela Aldon,https://www.personality-database.com/profile/28278/pamela-aldon-actresses-usa-mbti-personality-type,,1,,,,,,,,1,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/33618.png,Patricia Arquette,https://www.personality-database.com/profile/33618/patricia-arquette-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/22979.png,Patricia Clarkson,https://www.personality-database.com/profile/22979/patricia-clarkson-actresses-usa-mbti-personality-type,,,,,,,,,,2,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Patricia Heaton,https://www.personality-database.com/profile/42069/patricia-heaton-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/49429.png,Paz de la Huerta,https://www.personality-database.com/profile/49429/paz-de-la-huerta-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/34287.png,Peyton List,https://www.personality-database.com/profile/34287/peyton-list-actresses-usa-mbti-personality-type,2,,,,,,,,,,,,,,,
Ni,Fe,86%,100%,,Ti,57%,86%,86%,0%,,,0%,14%,,Se,,https://api.personality-database.com/profile_images/19094.png,Rashida Jones,https://www.personality-database.com/profile/19094/rashida-jones-actresses-usa-mbti-personality-type,4,1,,,,1,,,,1,,,,,,
Ni,Fe,75%,100%,,Ti,94%,97%,97%,0%,,,3%,0%,,Se,,https://api.personality-database.com/profile_images/137.png,Reese Witherspoon,https://www.personality-database.com/profile/137/reese-witherspoon-actresses-usa-mbti-personality-type,22,1,,,1,,,,7,1,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Renee O'Connor,https://www.personality-database.com/profile/22600/renee-oconnor-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Renee Olstead,https://www.personality-database.com/profile/20295/renee-olstead-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/20084.png,Renée Zellweger,https://www.personality-database.com/profile/20084/rene-zellweger-actresses-usa-mbti-personality-type,,,,,,,,,,,,,4,,,
Ne,Fi,,83%,100%,Te,,100%,83%,17%,67%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23179.png,Robin Wright,https://www.personality-database.com/profile/23179/robin-wright-actresses-usa-mbti-personality-type,,,,,,,,,2,3,,1,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Roma Maffia,https://www.personality-database.com/profile/22564/roma-maffia-actresses-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Ni,,81%,100%,Se,88%,94%,81%,13%,,,0%,6%,,Ti,,https://api.personality-database.com/profile_images/20289.png,Rooney Mara,https://www.personality-database.com/profile/20289/rooney-mara-actresses-usa-mbti-personality-type,,,,,,,,,13,,1,1,,,,1
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Rosa Salazar,https://www.personality-database.com/profile/38462/rosa-salazar-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,2,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/4109.png,Rosario Dawson,https://www.personality-database.com/profile/4109/rosario-dawson-actresses-usa-mbti-personality-type,,,,,,,,,,,,,7,,,
Ti,Ne,88%,,,Si,,,13%,38%,,,38%,13%,63%,Fe,50%,https://api.personality-database.com/profile_images/22617.png,Rose McGowan,https://www.personality-database.com/profile/22617/rose-mcgowan-actresses-usa-mbti-personality-type,,,,3,2,,1,1,1,,,,,,,
Ti,Se,100%,,,Ni,,,0%,25%,100%,75%,0%,75%,100%,Fe,,https://api.personality-database.com/profile_images/20093.png,Roseanne Barr,https://www.personality-database.com/profile/20093/roseanne-barr-actresses-usa-mbti-personality-type,,,,1,,,,3,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/20281.png,Rosemarie DeWitt,https://www.personality-database.com/profile/20281/rosemarie-dewitt-actresses-usa-mbti-personality-type,,,,,,,,,,,,,3,,,
Ne,Fi,,75%,75%,Te,,75%,75%,0%,100%,,0%,25%,,Si,,/images/profile_transparent.png,Rowan Blanchard,https://www.personality-database.com/profile/38266/rowan-blanchard-actresses-usa-mbti-personality-type,,1,,,,,,,,2,,,,,,1
Fe,Ni,,97%,97%,Se,67%,97%,97%,0%,,,3%,0%,,Ti,,https://api.personality-database.com/profile_images/19314.png,Sadie Sink,https://www.personality-database.com/profile/19314/sadie-sink-actresses-usa-mbti-personality-type,,,,,,,1,,23,12,,,,,,
Ti,Ne,100%,,,Si,,94%,0%,94%,88%,,6%,0%,100%,Fe,,https://api.personality-database.com/profile_images/3097.png,Salma Hayek,https://www.personality-database.com/profile/3097/salma-hayek-actors-actresses-latin-america-mbti-personality-type,,,1,14,,,1,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Samaire Armstrong,https://www.personality-database.com/profile/22536/samaire-armstrong-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,92%,83%,,Si,,88%,79%,8%,88%,,13%,0%,,Te,,https://api.personality-database.com/profile_images/136.png,Sandra Bullock,https://www.personality-database.com/profile/136/sandra-bullock-actresses-usa-mbti-personality-type,,18,,2,,,2,,,1,,,1,,,
Ni,Fe,100%,93%,,Ti,93%,79%,71%,7%,,,21%,0%,,Se,,https://api.personality-database.com/profile_images/16719.png,Saoirse Ronan,https://www.personality-database.com/profile/16719/saoirse-ronan-actresses-usa-mbti-personality-type,9,1,1,,3,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Sarah Chalke,https://www.personality-database.com/profile/22525/sarah-chalke-actresses-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Se,100%,67%,,Ni,,,0%,0%,67%,100%,33%,67%,,Fe,,/images/profile_transparent.png,Sarah Hyland,https://www.personality-database.com/profile/26224/sarah-hyland-actresses-usa-mbti-personality-type,,,,,1,1,,1,,,,,,,,
Si,Fe,100%,80%,,Ti,80%,,0%,0%,,100%,80%,20%,,Ne,,/images/profile_transparent.png,Sarah Jessica Parker,https://www.personality-database.com/profile/22612/sarah-jessica-parker-actresses-usa-mbti-personality-type,,,,,4,,,1,,,,,,,,
Fi,Ne,92%,92%,,Si,,100%,92%,8%,85%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/8815.png,Sarah Paulson,https://www.personality-database.com/profile/8815/sarah-paulson-actresses-usa-mbti-personality-type,1,10,1,,,,,,,1,,,,,,
Se,Ti,,,95%,Fe,,,5%,0%,93%,95%,5%,90%,90%,Ni,,https://api.personality-database.com/profile_images/463.png,Scarlett Johansson,https://www.personality-database.com/profile/463/scarlett-johansson-actresses-usa-mbti-personality-type,,,,,,,1,1,1,1,,,1,1,,34
Fi,Ne,75%,96%,,Si,,96%,96%,0%,96%,,0%,4%,,Te,,https://api.personality-database.com/profile_images/981.png,Shailene Woodley,https://www.personality-database.com/profile/981/shailene-woodley-actresses-usa-mbti-personality-type,1,17,,,,,,,,5,,,,,,1
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Shannen Doherty,https://www.personality-database.com/profile/22611/shannen-doherty-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,83%,83%,0%,100%,,0%,17%,,Si,,https://api.personality-database.com/profile_images/19287.png,Shannon Purser,https://www.personality-database.com/profile/19287/shannon-purser-actresses-usa-mbti-personality-type,,,,,,,,,,5,,,,1,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23206.png,Shannyn Sossamon,https://www.personality-database.com/profile/23206/shannyn-sossamon-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Si,Fe,100%,100%,,Ti,100%,,20%,0%,,80%,80%,0%,,Ne,,/images/profile_transparent.png,Shantel VanSanten,https://www.personality-database.com/profile/26266/shantel-vansanten-actresses-usa-mbti-personality-type,1,,,,4,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Sharon Stone,https://www.personality-database.com/profile/28595/sharon-stone-actresses-usa-mbti-personality-type,,3,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/20401.png,Shelley Duvall,https://www.personality-database.com/profile/20401/shelley-duvall-actresses-usa-mbti-personality-type,,,,,,,,,,4,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/19286.png,Shelley Hennig,https://www.personality-database.com/profile/19286/shelley-hennig-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Sierra Boggess,https://www.personality-database.com/profile/20271/sierra-boggess-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/10878.png,Sigourney Weaver,https://www.personality-database.com/profile/10878/sigourney-weaver-actresses-usa-mbti-personality-type,,,,,,,,,,,,10,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Sofia Carson,https://www.personality-database.com/profile/39761/sofia-carson-actresses-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Si,Fe,100%,90%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/23551.png,Sofía Vergara,https://www.personality-database.com/profile/23551/sofa-vergara-actors-actresses-latin-america-mbti-personality-type,,,,,9,,1,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Sondra Locke,https://www.personality-database.com/profile/22629/sondra-locke-actresses-usa-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,83%,83%,0%,,,17%,0%,,Se,,https://api.personality-database.com/profile_images/34165.png,Sophia Bush,https://www.personality-database.com/profile/34165/sophia-bush-actresses-usa-mbti-personality-type,5,,,,1,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,92%,92%,0%,85%,,8%,0%,,Si,,https://api.personality-database.com/profile_images/20307.png,Sophia Lillis,https://www.personality-database.com/profile/20307/sophia-lillis-actresses-usa-mbti-personality-type,,,,,,,,,1,11,,,1,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Stefanie Scott,https://www.personality-database.com/profile/21510/stefanie-scott-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/22866.png,Stephanie Beatriz,https://www.personality-database.com/profile/22866/stephanie-beatriz-actresses-usa-mbti-personality-type,3,,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,67%,Fe,,https://api.personality-database.com/profile_images/33570.png,Stormy Daniels,https://www.personality-database.com/profile/33570/stormy-daniels-actresses-usa-mbti-personality-type,,,,,,1,,2,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Summer Perry,https://www.personality-database.com/profile/48761/summer-perry-actresses-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Ne,86%,57%,,Si,,71%,57%,14%,86%,,14%,14%,,Te,,https://api.personality-database.com/profile_images/22614.png,Susan Sarandon,https://www.personality-database.com/profile/22614/susan-sarandon-actresses-usa-mbti-personality-type,,3,,1,,,1,1,,1,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/9264.png,Taissa Farmiga,https://www.personality-database.com/profile/9264/taissa-farmiga-actresses-usa-mbti-personality-type,,,,,,,,,,7,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/33615.png,Taraji P. Henson,https://www.personality-database.com/profile/33615/taraji-p-henson-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,3,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Téa Leoni,https://www.personality-database.com/profile/47768/ta-leoni-actresses-usa-mbti-personality-type,,,1,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Tessa Thompson,https://www.personality-database.com/profile/38772/tessa-thompson-actresses-usa-mbti-personality-type,,2,,,,,,,,,,,,,,
Fi,Ne,100%,75%,,Si,,100%,75%,25%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/30236.png,Tiffany Haddish,https://www.personality-database.com/profile/30236/tiffany-haddish-actresses-usa-mbti-personality-type,,3,,1,,,,,,,,,,,,
Ne,Ti,,,53%,Fe,,100%,3%,97%,97%,,0%,0%,97%,Si,,https://api.personality-database.com/profile_images/2529.png,Tina Fey,https://www.personality-database.com/profile/2529/tina-fey-actresses-usa-mbti-personality-type,1,,,27,,,,,,1,1,29,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Tori Spelling,https://www.personality-database.com/profile/22618/tori-spelling-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,,,1
Fi,Fe,100%,100%,,Si,,,50%,0%,,,50%,0%,,Ne,50%,https://api.personality-database.com/profile_images/33614.png,Tracee Ellis Ross,https://www.personality-database.com/profile/33614/tracee-ellis-ross-actresses-usa-mbti-personality-type,,1,,,1,,,,,,,,,,,
Ne,Ti,,,83%,Fe,,100%,0%,100%,67%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/19310.png,Troian Bellisario,https://www.personality-database.com/profile/19310/troian-bellisario-actresses-usa-mbti-personality-type,,,1,,,,,,,,1,4,,,,
Si,Te,87%,,,Fi,87%,,7%,0%,,93%,87%,7%,87%,Ne,,https://api.personality-database.com/profile_images/2488.png,Uma Thurman,https://www.personality-database.com/profile/2488/uma-thurman-actresses-usa-mbti-personality-type,,,,,,,13,,,1,,,,1,,
Si,Fe,100%,100%,,Ti,90%,,15%,0%,,85%,85%,0%,,Ne,,https://api.personality-database.com/profile_images/989.png,Vanessa Hudgens,https://www.personality-database.com/profile/989/vanessa-hudgens-actresses-usa-mbti-personality-type,1,2,,,17,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,93%,93%,0%,,,7%,0%,,Ti,,https://api.personality-database.com/profile_images/9802.png,Vera Farmiga,https://www.personality-database.com/profile/9802/vera-farmiga-actresses-usa-mbti-personality-type,,,,,,,,,13,,,,1,,,
Ni,Fe,100%,93%,,Ti,100%,87%,80%,7%,,,13%,0%,,Se,,https://api.personality-database.com/profile_images/10153.png,Victoria Justice,https://www.personality-database.com/profile/10153/victoria-justice-actresses-usa-mbti-personality-type,12,,1,,2,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/17508.png,Victoria Pedretti,https://www.personality-database.com/profile/17508/victoria-pedretti-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Ni,Fe,83%,83%,,Ti,67%,67%,67%,0%,,,0%,33%,,Se,,https://api.personality-database.com/profile_images/23289.png,Viola Davis,https://www.personality-database.com/profile/23289/viola-davis-actresses-usa-mbti-personality-type,4,,,,,,,1,,,,,,1,,
Ti,Se,100%,,,Ni,,,0%,33%,67%,67%,0%,67%,100%,Fe,,/images/profile_transparent.png,Whoopi Goldberg,https://www.personality-database.com/profile/41856/whoopi-goldberg-actresses-usa-mbti-personality-type,,,1,,,,,2,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,33%,67%,67%,0%,67%,100%,Fe,,/images/profile_transparent.png,Willa Holland,https://www.personality-database.com/profile/39731/willa-holland-actresses-usa-mbti-personality-type,,,1,,,,,2,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,94%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/6473.png,Winona Ryder,https://www.personality-database.com/profile/6473/winona-ryder-actresses-usa-mbti-personality-type,,,,,,,,,2,29,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/14825.png,Zelda Williams,https://www.personality-database.com/profile/14825/zelda-williams-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Ni,Fe,58%,99%,,Ti,98%,99%,98%,1%,,,1%,0%,,Se,,https://api.personality-database.com/profile_images/10291.png,Zendaya,https://www.personality-database.com/profile/10291/zendaya-actresses-usa-mbti-personality-type,60,1,,1,,,,,44,,,,1,,,
Fi,Fi,,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/19842.png,Zoe Kazan,https://www.personality-database.com/profile/19842/zoe-kazan-actresses-usa-mbti-personality-type,,1,,,,,,,,1,,,,,,
Fi,Ne,80%,100%,,Si,,80%,80%,0%,100%,,0%,20%,,Te,,https://api.personality-database.com/profile_images/20366.png,Zoë Kravitz,https://www.personality-database.com/profile/20366/zo-kravitz-actresses-usa-mbti-personality-type,,4,,,,,,,,,,,,1,,
Fe,Ni,,100%,69%,Se,69%,56%,56%,0%,,,13%,31%,,Ti,,https://api.personality-database.com/profile_images/3816.png,Zoe Saldana,https://www.personality-database.com/profile/3816/zoe-saldana-actresses-usa-mbti-personality-type,,,,,,5,,,9,,,,2,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,86%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/16721.png,Zoey Deutch,https://www.personality-database.com/profile/16721/zoey-deutch-actresses-usa-mbti-personality-type,1,6,,,,,,,,,,,,,,
Fi,Ne,90%,86%,,Si,,76%,74%,2%,98%,,2%,21%,,Te,,https://api.personality-database.com/profile_images/2309.png,Zooey Deschanel,https://www.personality-database.com/profile/2309/zooey-deschanel-actresses-usa-mbti-personality-type,,29,,1,1,2,,5,,2,,,,2,,
Fe,Ni,,87%,100%,Se,93%,87%,73%,13%,,,7%,7%,,Ti,,https://api.personality-database.com/profile_images/23603.png,Aaron Taylor-Johnson,https://www.personality-database.com/profile/23603/aaron-taylorjohnson-actors-british-isles-mbti-personality-type,,,,,,,,,11,,2,,1,1,,
Fi,Ni,,,,Ni,,,0%,50%,,,0%,50%,,Fi,50%,https://api.personality-database.com/profile_images/34083.png,Adrian Edmondson,https://www.personality-database.com/profile/34083/adrian-edmondson-actors-british-isles-mbti-personality-type,,,,,,1,,,,,1,,,,,
Ne,Fi,,56%,100%,Te,,89%,56%,33%,89%,,11%,0%,,Si,,https://api.personality-database.com/profile_images/15376.png,Aidan Gillen,https://www.personality-database.com/profile/15376/aidan-gillen-actors-british-isles-mbti-personality-type,,,,,,,,,,5,,3,,,1,
Fi,Se,88%,,,Ni,,,0%,13%,88%,88%,0%,88%,,Te,50%,https://api.personality-database.com/profile_images/6879.png,Aidan Turner,https://www.personality-database.com/profile/6879/aidan-turner-actors-british-isles-mbti-personality-type,,,1,,,4,,2,,,,,,,,1
Fe,Ni,,88%,100%,Se,96%,94%,83%,10%,,,6%,0%,,Ti,,https://api.personality-database.com/profile_images/3010.png,Alan Rickman,https://www.personality-database.com/profile/3010/alan-rickman-actors-british-isles-mbti-personality-type,,,,,,,,,38,2,5,,2,,1,
Te,Si,,,70%,Ne,90%,,20%,10%,,70%,70%,0%,70%,Fi,,https://api.personality-database.com/profile_images/33469.png,Alec Guinness,https://www.personality-database.com/profile/33469/alec-guinness-people-of-classic-hollywood-mbti-personality-type,1,,,1,1,,,,1,,,,,,6,
Ne,Fi,,,100%,Fe,,100%,50%,50%,100%,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/43968.png,Alex Lawther,https://www.personality-database.com/profile/43968/alex-lawther-actors-british-isles-mbti-personality-type,,,,,,,,,,1,,1,,,,
Se,Fi,,75%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/17764.png,Alex Pettyfer,https://www.personality-database.com/profile/17764/alex-pettyfer-actors-british-isles-mbti-personality-type,,,,,,,,,,,,,,3,,1
Ne,Fi,,95%,95%,Te,,98%,94%,4%,94%,,2%,0%,,Si,,https://api.personality-database.com/profile_images/961.png,Andrew Garfield,https://www.personality-database.com/profile/961/andrew-garfield-actors-british-isles-mbti-personality-type,,3,,,,,1,,1,76,2,1,1,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/30083.png,Andrew Lincoln,https://www.personality-database.com/profile/30083/andrew-lincoln-actors-british-isles-mbti-personality-type,,,,,,,,,,,,,3,,,
Fe,Si,,92%,100%,Ne,92%,,36%,0%,,64%,56%,8%,,Ti,,https://api.personality-database.com/profile_images/1032.png,Anthony Hopkins,https://www.personality-database.com/profile/1032/anthony-hopkins-actors-british-isles-mbti-personality-type,,,,,,,,,9,,,,13,1,1,1
Fe,Ni,,56%,100%,Se,56%,100%,56%,44%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/11859.png,Asa Butterfield,https://www.personality-database.com/profile/11859/asa-butterfield-actors-british-isles-mbti-personality-type,,,,,,,,,10,,,8,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/44701.png,Ben Barnes,https://www.personality-database.com/profile/44701/ben-barnes-actors-british-isles-mbti-personality-type,,2,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,83%,100%,17%,83%,100%,Ni,,https://api.personality-database.com/profile_images/20955.png,Ben Hardy,https://www.personality-database.com/profile/20955/ben-hardy-actors-british-isles-mbti-personality-type,,,,,,,,,,,,,,,1,5
Fe,Ni,,88%,100%,Se,88%,100%,88%,13%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/27322.png,Ben Kingsley,https://www.personality-database.com/profile/27322/ben-kingsley-actors-british-isles-mbti-personality-type,,,,,,,,,6,1,1,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23905.png,Ben Whishaw,https://www.personality-database.com/profile/23905/ben-whishaw-actors-british-isles-mbti-personality-type,,,,,,,,,,5,,,,,,
Fe,Ni,,91%,95%,Se,93%,97%,88%,9%,,,3%,0%,,Ti,,https://api.personality-database.com/profile_images/1024.png,Benedict Cumberbatch,https://www.personality-database.com/profile/1024/benedict-cumberbatch-actors-british-isles-mbti-personality-type,3,2,,,,,1,,94,3,7,3,3,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/10401.png,Brendan Gleeson,https://www.personality-database.com/profile/10401/brendan-gleeson-actors-british-isles-mbti-personality-type,,4,,,,,,,,,,,,,,
Fi,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,,Fe,50%,https://api.personality-database.com/profile_images/29607.png,Brian Blessed,https://www.personality-database.com/profile/29607/brian-blessed-actors-british-isles-mbti-personality-type,,,,,,1,,1,,,,,,,,
Te,Ni,,,100%,Se,100%,94%,0%,94%,,,6%,0%,100%,Fi,,https://api.personality-database.com/profile_images/9680.png,Charles Dance,https://www.personality-database.com/profile/9680/charles-dance-actors-british-isles-mbti-personality-type,,,,,,,,,,,15,,,,1,
Se,Fi,,100%,100%,Te,,,10%,0%,100%,90%,0%,90%,,Ni,,https://api.personality-database.com/profile_images/23610.png,Charlie Heaton,https://www.personality-database.com/profile/23610/charlie-heaton-actors-british-isles-mbti-personality-type,,,,,,,,,,1,,,,9,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/29813.png,Charlie Hunnam,https://www.personality-database.com/profile/29813/charlie-hunnam-actors-british-isles-mbti-personality-type,,,,,,,,,,,,,,,,4
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/21849.png,Chiwetel Ejiofor,https://www.personality-database.com/profile/21849/chiwetel-ejiofor-actors-british-isles-mbti-personality-type,,,,,,,,,6,,,,,,,
Ni,Fe,100%,83%,,Ti,83%,100%,83%,17%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/6761.png,Chris O'Dowd,https://www.personality-database.com/profile/6761/chris-odowd-actors-british-isles-mbti-personality-type,5,,,1,,,,,,,,,,,,
Se,Ti,,,97%,Fe,,,0%,21%,93%,79%,2%,78%,98%,Ni,,https://api.personality-database.com/profile_images/471.png,Christian Bale,https://www.personality-database.com/profile/471/christian-bale-actors-british-isles-mbti-personality-type,,,1,,,,,1,,,2,9,,1,1,43
Fi,Ne,83%,83%,,Si,,100%,83%,17%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/10925.png,Christopher Eccleston,https://www.personality-database.com/profile/10925/christopher-eccleston-actors-british-isles-mbti-personality-type,,5,,,,,,,,,,1,,,,
Te,Si,,,100%,Ne,100%,,0%,9%,,91%,91%,0%,100%,Fi,,https://api.personality-database.com/profile_images/1025.png,Christopher Lee,https://www.personality-database.com/profile/1025/christopher-lee-people-of-classic-hollywood-mbti-personality-type,,,,,,,,,,,2,,,,20,
