Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Sara Quinn,https://www.personality-database.com/profile/50370/sara-quinn-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/12025.png,Sara Taylor,https://www.personality-database.com/profile/12025/sara-taylor-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,,,1
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/42467.png,Saweetie,https://www.personality-database.com/profile/42467/saweetie-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,,,1
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Scarlet Rivera,https://www.personality-database.com/profile/38622/scarlet-rivera-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Si,,100%,72%,Ne,94%,,4%,0%,,96%,93%,3%,,Ti,,https://api.personality-database.com/profile_images/991.png,Selena Gomez,https://www.personality-database.com/profile/991/selena-gomez-musicians-usa-female-mbti-personality-type,1,,,,18,1,,,,2,,,49,1,,
Se,Fi,,100%,100%,Te,,,33%,0%,100%,67%,0%,67%,,Ni,,https://api.personality-database.com/profile_images/26688.png,Sharon Van Etten,https://www.personality-database.com/profile/26688/sharon-van-etten-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,2,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Shawn Colvin,https://www.personality-database.com/profile/47314/shawn-colvin-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,2,,,
Se,Fi,,100%,100%,Te,,,13%,0%,88%,88%,0%,88%,,Ni,,https://api.personality-database.com/profile_images/20098.png,Sheryl Crow,https://www.personality-database.com/profile/20098/sheryl-crow-musicians-usa-female-mbti-personality-type,,,,,,,,,1,,,,,7,,
Se,Fi,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,,Ni,50%,https://api.personality-database.com/profile_images/21098.png,Sky Ferreira,https://www.personality-database.com/profile/21098/sky-ferreira-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,2,,2
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/12438.png,Skylar Grey,https://www.personality-database.com/profile/12438/skylar-grey-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,,,2
Ti,Se,100%,,,Ni,,,0%,33%,100%,67%,0%,67%,100%,Fe,,https://api.personality-database.com/profile_images/30325.png,Snow Tha Product,https://www.personality-database.com/profile/30325/snow-tha-product-musicians-usa-female-mbti-personality-type,,,,1,,,,2,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Sofia Carson,https://www.personality-database.com/profile/39761/sofia-carson-actresses-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,17%,0%,100%,83%,0%,83%,,Ni,,https://api.personality-database.com/profile_images/6468.png,Solange Knowles,https://www.personality-database.com/profile/6468/solange-knowles-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,5,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Stefanie Giffin,https://www.personality-database.com/profile/36917/stefanie-giffin-musicians-usa-female-mbti-personality-type,,1,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20335.png,Stevie Floyd,https://www.personality-database.com/profile/20335/stevie-floyd-musicians-usa-female-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,100%,65%,Se,,100%,100%,0%,52%,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/11968.png,Stevie Nicks,https://www.personality-database.com/profile/11968/stevie-nicks-musicians-usa-female-mbti-personality-type,,8,,,,,,,11,4,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20728.png,Suzanne Vega,https://www.personality-database.com/profile/20728/suzanne-vega-musicians-usa-female-mbti-personality-type,,,,,,,,,6,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/11981.png,Suzi Gardner,https://www.personality-database.com/profile/11981/suzi-gardner-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/11676.png,Suzi Quatro,https://www.personality-database.com/profile/11676/suzi-quatro-musicians-usa-female-mbti-personality-type,,,,,,,,2,,,,,,,,
Fi,Ne,80%,100%,,Si,,80%,80%,0%,100%,,0%,20%,,Te,,https://api.personality-database.com/profile_images/34021.png,SZA,https://www.personality-database.com/profile/34021/sza-musicians-usa-female-mbti-personality-type,,4,,,,,,,,,,,,1,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/41016.png,Tairrie B,https://www.personality-database.com/profile/41016/tairrie-b-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,,,1
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/39800.png,Tamar Kaprelian,https://www.personality-database.com/profile/39800/tamar-kaprelian-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/30125.png,Tanya Donnelly,https://www.personality-database.com/profile/30125/tanya-donnelly-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,1,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/21101.png,Tanya Tucker,https://www.personality-database.com/profile/21101/tanya-tucker-musicians-usa-female-mbti-personality-type,,,,,,,,2,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/47303.png,Tara Kemp,https://www.personality-database.com/profile/47303/tara-kemp-musicians-usa-female-mbti-personality-type,,,,,,1,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/39714.png,Taryn Southern,https://www.personality-database.com/profile/39714/taryn-southern-musicians-usa-female-mbti-personality-type,1,,,,,,,,,,,,,,,
Se,Fi,,88%,88%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/24733.png,Taylor Momsen,https://www.personality-database.com/profile/24733/taylor-momsen-musicians-usa-female-mbti-personality-type,,,,,,1,,,,,,,,6,,1
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Tegan Quinn,https://www.personality-database.com/profile/50369/tegan-quinn-musicians-usa-female-mbti-personality-type,,,,,,,,,1,,,,,,,
Ti,Ne,100%,,,Si,,67%,0%,67%,100%,,0%,33%,100%,Fe,,https://api.personality-database.com/profile_images/24428.png,Tessa Violet,https://www.personality-database.com/profile/24428/tessa-violet-musicians-usa-female-mbti-personality-type,,,,2,,,,1,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/23392.png,Theresa Wayman,https://www.personality-database.com/profile/23392/theresa-wayman-musicians-usa-female-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/41017.png,Tierra Whack,https://www.personality-database.com/profile/41017/tierra-whack-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,1,,,,
Si,Fe,100%,100%,,Ti,75%,,0%,0%,,100%,75%,25%,,Ne,,https://api.personality-database.com/profile_images/49454.png,Tina Turner,https://www.personality-database.com/profile/49454/tina-turner-musicians-usa-female-mbti-personality-type,,,,,3,1,,,,,,,,,,
Fi,Ne,,83%,,Si,,67%,67%,0%,100%,,0%,33%,,Te,50%,https://api.personality-database.com/profile_images/20117.png,Tina Weymouth,https://www.personality-database.com/profile/20117/tina-weymouth-musicians-usa-female-mbti-personality-type,,3,,,,,,,,1,,,,1,,1
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/33026.png,Tinashe,https://www.personality-database.com/profile/33026/tinashe-musicians-usa-female-mbti-personality-type,,,,,,6,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/20566.png,"Tionne ""Tboz"" Watkins",https://www.personality-database.com/profile/20566/tionne-tboz-watkins-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/21988.png,Tobi Vail,https://www.personality-database.com/profile/21988/tobi-vail-musicians-usa-female-mbti-personality-type,,,,,,,,,,2,,,,,,
Si,Te,100%,,,Fi,67%,,0%,0%,,100%,67%,33%,67%,Ne,,https://api.personality-database.com/profile_images/20016.png,Toni Basil,https://www.personality-database.com/profile/20016/toni-basil-musicians-usa-female-mbti-personality-type,,,,,,1,2,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/20575.png,Toni Braxton,https://www.personality-database.com/profile/20575/toni-braxton-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,3,,,
Ne,Fi,,96%,96%,Te,,100%,96%,4%,65%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/2110.png,Tori Amos,https://www.personality-database.com/profile/2110/tori-amos-musicians-usa-female-mbti-personality-type,,,,1,,,,,8,14,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/47246.png,Tracy Chapman,https://www.personality-database.com/profile/47246/tracy-chapman-musicians-usa-female-mbti-personality-type,,,,,,,,,,,,,,3,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/41205.png,V-Nasty,https://www.personality-database.com/profile/41205/vnasty-musicians-usa-female-mbti-personality-type,,,,,,,,1,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Vanessa Williams,https://www.personality-database.com/profile/49447/vanessa-williams-musicians-usa-female-mbti-personality-type,,,2,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Victoria Legrand,https://www.personality-database.com/profile/43602/victoria-legrand-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/23412.png,Wanda Jackson,https://www.personality-database.com/profile/23412/wanda-jackson-musicians-usa-female-mbti-personality-type,,,,,,,,2,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/49981.png,Wendy O. Williams,https://www.personality-database.com/profile/49981/wendy-o-williams-musicians-usa-female-mbti-personality-type,,,,,,,,2,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/999.png,Whitney Houston,https://www.personality-database.com/profile/999/whitney-houston-musicians-usa-female-mbti-personality-type,,,,,21,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,11%,0%,100%,89%,0%,89%,,Ni,,https://api.personality-database.com/profile_images/21288.png,Willow Smith,https://www.personality-database.com/profile/21288/willow-smith-musicians-usa-female-mbti-personality-type,,,,,,,,,,1,,,,8,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/16886.png,Zeena Schreck,https://www.personality-database.com/profile/16886/zeena-schreck-musicians-usa-female-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/8511.png,Zola Jesus,https://www.personality-database.com/profile/8511/zola-jesus-musicians-usa-female-mbti-personality-type,,,,,,,,,2,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/35684.png,21 Savage,https://www.personality-database.com/profile/35684/21-savage-musicians-british-isles-mbti-personality-type,,,,,,,,,,,,,,,,8
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/23898.png,Aaron Stainthorpe,https://www.personality-database.com/profile/23898/aaron-stainthorpe-musicians-british-isles-mbti-personality-type,,,,,,,,,,,1,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/11957.png,Adam Ant,https://www.personality-database.com/profile/11957/adam-ant-musicians-british-isles-mbti-personality-type,,5,,,,,,,,,,,,,,
Ni,Te,92%,,,Fi,89%,78%,26%,52%,,,14%,8%,55%,Se,,https://api.personality-database.com/profile_images/968.png,Adele,https://www.personality-database.com/profile/968/adele-musicians-british-isles-mbti-personality-type,21,1,41,2,5,7,3,,1,,2,,4,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/3431.png,Adi Newton,https://www.personality-database.com/profile/3431/adi-newton-musicians-british-isles-mbti-personality-type,,,,,,,,,,,3,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/27704.png,Adrian Borland,https://www.personality-database.com/profile/27704/adrian-borland-musicians-british-isles-mbti-personality-type,,,,,,,,,,1,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/35053.png,Al Bowlly,https://www.personality-database.com/profile/35053/al-bowlly-musicians-africa-mbti-personality-type,,,,,,,,,,,,,,,1,
Fe,Fi,,100%,100%,Se,,,50%,0%,,,0%,50%,,Ni,50%,https://api.personality-database.com/profile_images/19961.png,Alan Parsons,https://www.personality-database.com/profile/19961/alan-parsons-musicians-british-isles-mbti-personality-type,,,,,,,,,1,,,,,1,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/22759.png,Alex Kapranos,https://www.personality-database.com/profile/22759/alex-kapranos-musicians-british-isles-mbti-personality-type,,,,,,,,,,,,5,,,,
Se,Fi,,81%,100%,Te,,,22%,9%,97%,69%,0%,69%,,Ni,,https://api.personality-database.com/profile_images/10636.png,Alex Turner,https://www.personality-database.com/profile/10636/alex-turner-musicians-british-isles-mbti-personality-type,,,,,,,,,1,6,,3,,19,,3
Te,Ni,,,100%,Se,100%,100%,20%,80%,,,0%,0%,80%,Fi,,https://api.personality-database.com/profile_images/16893.png,Alison Goldfrapp,https://www.personality-database.com/profile/16893/alison-goldfrapp-musicians-british-isles-mbti-personality-type,,,,,,,,,1,,4,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20105.png,Alison Moyet,https://www.personality-database.com/profile/20105/alison-moyet-musicians-british-isles-mbti-personality-type,,,,,,,,,3,,,,,,,
Se,Fi,,64%,73%,Te,,,0%,0%,98%,100%,2%,98%,,Ni,,https://api.personality-database.com/profile_images/1003.png,Amy Winehouse,https://www.personality-database.com/profile/1003/amy-winehouse-musicians-british-isles-mbti-personality-type,,,,,,4,,14,,,,,,38,1,9
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Andrea Corr,https://www.personality-database.com/profile/39762/andrea-corr-musicians-british-isles-mbti-personality-type,,,,,,,,,1,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/20754.png,Andy Bell,https://www.personality-database.com/profile/20754/andy-bell-musicians-british-isles-mbti-personality-type,,2,,,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/33462.png,Andy Summers,https://www.personality-database.com/profile/33462/andy-summers-musicians-british-isles-mbti-personality-type,,,,,,,,,,,,1,,,,
Fe,Ni,,100%,100%,Se,82%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/34518.png,Annie Lennox,https://www.personality-database.com/profile/34518/annie-lennox-musicians-british-isles-mbti-personality-type,,,,,,,,,9,2,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/21277.png,Anohni,https://www.personality-database.com/profile/21277/anohni-musicians-british-isles-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,96%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/3113.png,Aphex Twin,https://www.personality-database.com/profile/3113/aphex-twin-musicians-british-isles-mbti-personality-type,,,,,,,,,,,1,25,,,,
Se,Fi,,100%,100%,Te,,,17%,0%,100%,83%,0%,83%,,Ni,,https://api.personality-database.com/profile_images/23900.png,Arca,https://www.personality-database.com/profile/23900/arca-musicians-british-isles-mbti-personality-type,,,,,,,,,,1,,,,5,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Arthur Brown,https://www.personality-database.com/profile/41853/arthur-brown-musicians-british-isles-mbti-personality-type,,,,1,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/44572.png,Barns Courtney,https://www.personality-database.com/profile/44572/barns-courtney-musicians-british-isles-mbti-personality-type,,,,,,,,,,,,,,2,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/22405.png,Bat for Lashes (Natasha Khan),https://www.personality-database.com/profile/22405/bat-for-lashes-natasha-khan-musicians-british-isles-mbti-personality-type,,,,,,,,,6,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/11972.png,"Ben ""GC"" Green",https://www.personality-database.com/profile/11972/ben-gc-green-musicians-british-isles-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Benjamin Clementine,https://www.personality-database.com/profile/38549/benjamin-clementine-musicians-british-isles-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Fi,,100%,100%,Te,,73%,73%,0%,100%,,0%,27%,,Si,,https://api.personality-database.com/profile_images/12447.png,Bernard Sumner,https://www.personality-database.com/profile/12447/bernard-sumner-musicians-british-isles-mbti-personality-type,,,,,,,,,,8,,,,3,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/12016.png,Beth Gibbons,https://www.personality-database.com/profile/12016/beth-gibbons-musicians-british-isles-mbti-personality-type,,,,,,,,,,4,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23895.png,Bilinda Butcher,https://www.personality-database.com/profile/23895/bilinda-butcher-musicians-british-isles-mbti-personality-type,,,,,,,,,,7,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Bill Bruford,https://www.personality-database.com/profile/35389/bill-bruford-musicians-british-isles-mbti-personality-type,,,1,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/12428.png,Bill Ward,https://www.personality-database.com/profile/12428/bill-ward-musicians-british-isles-mbti-personality-type,,,,,,,,,4,,,,,,,
