Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ne,Ti,,,100%,Fe,,100%,0%,100%,67%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/32785.png,NileRed,https://www.personality-database.com/profile/32785/nilered-online-scientists-educators-mbti-personality-type,,,,,,,,,,,1,2,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/32786.png,NurdRage,https://www.personality-database.com/profile/32786/nurdrage-online-scientists-educators-mbti-personality-type,,,,,,,,,,,1,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/37396.png,Patch (TierZoo),https://www.personality-database.com/profile/37396/patch-tierzoo-online-scientists-educators-mbti-personality-type,,,,,,,,,,,,3,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/17530.png,Paul Barbato (Geography Now!),https://www.personality-database.com/profile/17530/paul-barbato-geography-now-online-scientists-educators-mbti-personality-type,,,,6,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/36450.png,Paulina Mikuła (Mówiąc Inaczej),https://www.personality-database.com/profile/36450/paulina-mikua-mwic-inaczej-online-scientists-educators-mbti-personality-type,,1,,,,,,,,,,,,,,
Ne,Ne,,,,Fe,,100%,0%,100%,100%,,0%,0%,100%,Fe,50%,https://api.personality-database.com/profile_images/30067.png,Philip Moriarty (Sixty Symbols / Numberphile),https://www.personality-database.com/profile/30067/philip-moriarty-sixty-symbols-numberphile-online-scientists-educators-mbti-personality-type,,,,1,,,,,,,,1,,,,
Ne,Ti,,,73%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/23634.png,Sam O'Nella,https://www.personality-database.com/profile/23634/sam-onella-online-scientists-educators-mbti-personality-type,,,,3,,,,,,,,8,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/30218.png,Simon Whistler (Today I Found Out  / Biographics),https://www.personality-database.com/profile/30218/simon-whistler-today-i-found-out-biographics-online-scientists-educators-mbti-personality-type,,,,,,,,,2,,,,,,,
Se,Ni,,,100%,Fe,,,0%,50%,,,0%,50%,100%,Fi,50%,/images/profile_transparent.png,Stephen Woodford,https://www.personality-database.com/profile/39430/stephen-woodford-online-scientists-educators-mbti-personality-type,,,,,,,,,,,1,,,,,1
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/39726.png,Toby Hendy (Tibees),https://www.personality-database.com/profile/39726/toby-hendy-tibees-online-scientists-educators-mbti-personality-type,,,,3,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/33186.png,Tony Padilla (Sixty Symbols / Numberphile),https://www.personality-database.com/profile/33186/tony-padilla-sixty-symbols-numberphile-online-scientists-educators-mbti-personality-type,,,,,,,,,,,,3,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/37400.png,Tyler Dewitt,https://www.personality-database.com/profile/37400/tyler-dewitt-online-scientists-educators-mbti-personality-type,2,,,,,,,,,,,,,,,
Ne,Fi,,89%,100%,Te,,100%,89%,11%,78%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/6132.png,Vi Hart,https://www.personality-database.com/profile/6132/vi-hart-online-scientists-educators-mbti-personality-type,,,,,,,,,2,6,,1,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Walter Lewin,https://www.personality-database.com/profile/40941/walter-lewin-online-scientists-educators-mbti-personality-type,,,,1,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/40964.png,William Osman,https://www.personality-database.com/profile/40964/william-osman-online-scientists-educators-mbti-personality-type,,,,2,,,,,,,,,,,,
Ne,Ti,,,80%,Fe,,100%,0%,100%,80%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/21701.png,Aaron (BionicPIG),https://www.personality-database.com/profile/21701/aaron-bionicpig-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,1,3,,,,
Te,Si,,,100%,Ne,100%,,0%,33%,,67%,67%,0%,100%,Fi,,/images/profile_transparent.png,ABitOfBritt,https://www.personality-database.com/profile/38684/abitofbritt-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,2,
Ni,Te,88%,,,Fi,94%,94%,0%,94%,,,6%,0%,100%,Se,,https://api.personality-database.com/profile_images/16934.png,Adam Buckley (ADoseOfBuckley),https://www.personality-database.com/profile/16934/adam-buckley-adoseofbuckley-online-social-cultural-political-commentators-mbti-personality-type,,,13,1,,,1,,,,2,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/50208.png,Adrià Núnez Pradas (Libertad y Lo Que Surja),https://www.personality-database.com/profile/50208/adri-nnez-pradas-libertad-y-lo-que-surja-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,,50%,0%,100%,,0%,50%,,Ni,50%,https://api.personality-database.com/profile_images/30245.png,Ajey Nagar (CarryMinati),https://www.personality-database.com/profile/30245/ajey-nagar-carryminati-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,1,,,,1,,
Te,Ni,,,98%,Se,82%,91%,2%,89%,,,7%,2%,98%,Fi,,https://api.personality-database.com/profile_images/16924.png,Alex Horton (I Hate Everything),https://www.personality-database.com/profile/16924/alex-horton-i-hate-everything-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,,,1,,31,7,,,3,1
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33874.png,Alex J. O’Connor (CosmicSkeptic),https://www.personality-database.com/profile/33874/alex-j-oconnor-cosmicskeptic-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,10,,,,,
Te,Ni,,,75%,Se,75%,100%,8%,92%,,,0%,0%,92%,Fi,,https://api.personality-database.com/profile_images/22768.png,Alexander ElmslieIm (ImAllexx),https://www.personality-database.com/profile/22768/alexander-elmslieim-imallexx-online-social-cultural-political-commentators-mbti-personality-type,,,3,,,,,,,1,6,2,,,,
Fi,Ne,100%,,,Si,,100%,50%,50%,100%,,0%,0%,,Fe,50%,https://api.personality-database.com/profile_images/34919.png,Amber A'Lee Frost,https://www.personality-database.com/profile/34919/amber-alee-frost-online-social-cultural-political-commentators-mbti-personality-type,,1,,1,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/30951.png,Andrew (Huggbees),https://www.personality-database.com/profile/30951/andrew-huggbees-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,,,,,,
Fi,Se,100%,80%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/28882.png,Andy Warski,https://www.personality-database.com/profile/28882/andy-warski-online-social-cultural-political-commentators-mbti-personality-type,,,,,,4,,1,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,25%,,75%,75%,0%,100%,Fi,,https://api.personality-database.com/profile_images/31028.png,Angelika Oles,https://www.personality-database.com/profile/31028/angelika-oles-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,3,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Angelo John Gage,https://www.personality-database.com/profile/47582/angelo-john-gage-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Te,100%,,,Fi,100%,,0%,50%,,,50%,0%,83%,Ne,50%,/images/profile_transparent.png,Anita Sarkeesian,https://www.personality-database.com/profile/41469/anita-sarkeesian-online-social-cultural-political-commentators-mbti-personality-type,,,3,,1,,2,,,,,,,,,
Ti,Ne,100%,,,Ni,,,0%,50%,100%,,0%,50%,100%,Fe,50%,https://api.personality-database.com/profile_images/17340.png,Annand Virk (Bunty King),https://www.personality-database.com/profile/17340/annand-virk-bunty-king-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,1,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/30639.png,Anthony (Birdman),https://www.personality-database.com/profile/30639/anthony-birdman-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,1,,,,,,,,
Te,Ni,,,75%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Aron Ra,https://www.personality-database.com/profile/39614/aron-ra-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,,,,,3,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Arthur Arcturus,https://www.personality-database.com/profile/47571/arthur-arcturus-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Arthur James McDaniel (TheGamerFromMars),https://www.personality-database.com/profile/43197/arthur-james-mcdaniel-thegamerfrommars-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Si,Se,100%,,,Fi,,,0%,0%,,100%,50%,50%,100%,Fe,50%,/images/profile_transparent.png,Ashton Whitty (ashtonbirdie),https://www.personality-database.com/profile/46687/ashton-whitty-ashtonbirdie-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,1,1,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Avishek Saha (YogiOabs),https://www.personality-database.com/profile/46953/avishek-saha-yogioabs-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Ayla Stewart (Wife With A Purpose),https://www.personality-database.com/profile/47478/ayla-stewart-wife-with-a-purpose-online-social-cultural-political-commentators-mbti-personality-type,,,,,1,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,67%,Fe,,https://api.personality-database.com/profile_images/13578.png,Bart Kwan (JustKiddingFilms),https://www.personality-database.com/profile/13578/bart-kwan-justkiddingfilms-online-vloggers-mbti-personality-type,,,,,,1,,2,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,BigCatKayla Livestreams,https://www.personality-database.com/profile/47328/bigcatkayla-livestreams-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Bill Arensberg (AlphaOmegaSin),https://www.personality-database.com/profile/42407/bill-arensberg-alphaomegasin-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,,,,,,
Ti,Te,98%,,,Fi,51%,,2%,47%,,51%,8%,43%,98%,Fe,,https://api.personality-database.com/profile_images/10152.png,Blaire White,https://www.personality-database.com/profile/10152/blaire-white-online-social-cultural-political-commentators-mbti-personality-type,,,21,3,,,4,22,1,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Blithering Genius,https://www.personality-database.com/profile/40220/blithering-genius-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,1,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/16237.png,Brandon Tatum,https://www.personality-database.com/profile/16237/brandon-tatum-online-social-cultural-political-commentators-mbti-personality-type,,,3,,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Bre Faucheux,https://www.personality-database.com/profile/47325/bre-faucheux-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,1,,,
Se,Se,,,,Fe,,,0%,0%,100%,100%,0%,100%,100%,Fe,50%,https://api.personality-database.com/profile_images/30026.png,Brian Davis (True Geordie),https://www.personality-database.com/profile/30026/brian-davis-true-geordie-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,2,,,,,,,,2
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Brit Girl,https://www.personality-database.com/profile/47322/brit-girl-online-social-cultural-political-commentators-mbti-personality-type,,,,,1,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,25%,,75%,75%,0%,100%,Ne,,https://api.personality-database.com/profile_images/36357.png,Brooks Heatherly (No Bullsh**t),https://www.personality-database.com/profile/36357/brooks-heatherly-no-bullsht-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,3,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/24173.png,Caio Coppolla,https://www.personality-database.com/profile/24173/caio-coppolla-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,1,,,,,
Se,Ti,,,82%,Fe,,,0%,18%,94%,82%,3%,79%,97%,Ni,,https://api.personality-database.com/profile_images/10301.png,Calvin Vail (LeafyIsHere),https://www.personality-database.com/profile/10301/calvin-vail-leafyishere-online-social-cultural-political-commentators-mbti-personality-type,,,,2,,,,4,,,1,3,,1,1,21
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Casey Davidson,https://www.personality-database.com/profile/50530/casey-davidson-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,1,,,,,,,
Se,Ti,,,97%,Fe,,,14%,28%,94%,58%,3%,56%,86%,Ni,,https://api.personality-database.com/profile_images/28467.png,Charlie (Penguinz0 / Cr1TiKaL),https://www.personality-database.com/profile/28467/charlie-penguinz0-cr1tikal-online-social-cultural-political-commentators-mbti-personality-type,,1,,,,,,,,4,1,9,,,1,20
Se,Se,67%,,,Fe,,,0%,0%,67%,100%,33%,67%,100%,Fe,,/images/profile_transparent.png,Chris Delamo (Red Pill Philosophy),https://www.personality-database.com/profile/45282/chris-delamo-red-pill-philosophy-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,1,1,,,,,,,,1
Ne,Ti,,,57%,Fe,,93%,0%,93%,100%,,0%,7%,100%,Si,,https://api.personality-database.com/profile_images/17339.png,Chris Ray Gun,https://www.personality-database.com/profile/17339/chris-ray-gun-online-social-cultural-political-commentators-mbti-personality-type,,,,6,,,,,,,,7,,,,1
Fe,Ni,,67%,67%,Se,67%,100%,67%,33%,,,0%,0%,,Ti,,/images/profile_transparent.png,Colin Robertson (Millennial Woes),https://www.personality-database.com/profile/40284/colin-robertson-millennial-woes-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,2,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Colttaine,https://www.personality-database.com/profile/47572/colttaine-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,2,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,CRITICAL CONDITION,https://www.personality-database.com/profile/47486/critical-condition-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Ti,Se,100%,,,Ni,,,0%,0%,92%,100%,8%,92%,96%,Fe,,https://api.personality-database.com/profile_images/10293.png,Daniel Keem (Keemstar),https://www.personality-database.com/profile/10293/daniel-keem-keemstar-online-social-cultural-political-commentators-mbti-personality-type,,,,,1,,1,23,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Daniel O'Brien,https://www.personality-database.com/profile/47020/daniel-obrien-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,1,,,,
Fe,Ni,,88%,100%,Se,81%,81%,69%,13%,,,19%,0%,,Ti,,https://api.personality-database.com/profile_images/28883.png,Daniel Sulzbach (Repzion),https://www.personality-database.com/profile/28883/daniel-sulzbach-repzion-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,9,2,1,1,3,,,
Ti,Ne,100%,,,Si,,100%,41%,59%,100%,,0%,0%,59%,Fe,,https://api.personality-database.com/profile_images/21553.png,Danny Gonzalez,https://www.personality-database.com/profile/21553/danny-gonzalez-online-social-cultural-political-commentators-mbti-personality-type,,7,,10,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/29240.png,Darryl Sloan,https://www.personality-database.com/profile/29240/darryl-sloan-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,1,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Dave Cullen (Computing Forever),https://www.personality-database.com/profile/38265/dave-cullen-computing-forever-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,1,,,,
Te,Ni,,,100%,Se,100%,80%,0%,80%,,,20%,0%,100%,Fi,,https://api.personality-database.com/profile_images/32640.png,Devon Tracey (Atheism-Is-Unstoppable),https://www.personality-database.com/profile/32640/devon-tracey-atheismisunstoppable-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,4,,,,1,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Diana Davison,https://www.personality-database.com/profile/47483/diana-davison-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Dick Masterson,https://www.personality-database.com/profile/45640/dick-masterson-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,1,,,,,,,,
Si,Ni,,,,Fi,100%,,0%,50%,,,50%,0%,100%,Fi,50%,/images/profile_transparent.png,Dr. William Luther Pierce,https://www.personality-database.com/profile/45280/dr-william-luther-pierce-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,1,,,,1,,,,,
Ne,Fi,,75%,75%,Te,,100%,75%,25%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/21554.png,Drew Gooden,https://www.personality-database.com/profile/21554/drew-gooden-online-social-cultural-political-commentators-mbti-personality-type,,2,,2,,,,,,10,,2,,,,
Ti,Se,100%,,,Ni,,,0%,31%,54%,69%,15%,54%,100%,Fe,,https://api.personality-database.com/profile_images/27170.png,Dusty Smith (Cult of Dusty),https://www.personality-database.com/profile/27170/dusty-smith-cult-of-dusty-online-social-cultural-political-commentators-mbti-personality-type,,,4,,,,2,7,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Eddy Burback,https://www.personality-database.com/profile/22754/eddy-burback-online-social-cultural-political-commentators-mbti-personality-type,,,,3,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/25521.png,Edwin Costa (Edwins Generation),https://www.personality-database.com/profile/25521/edwin-costa-edwins-generation-online-social-cultural-political-commentators-mbti-personality-type,4,,,,,,,,,,,,,,,
Se,Si,,,100%,Fe,,,0%,0%,,100%,50%,50%,100%,Fi,50%,https://api.personality-database.com/profile_images/29631.png,Efe Aydal,https://www.personality-database.com/profile/29631/efe-aydal-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,2,2
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Eleanor Goldfield,https://www.personality-database.com/profile/46842/eleanor-goldfield-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Elisabeth (Elisabeth's philosophy),https://www.personality-database.com/profile/50299/elisabeth-elisabeths-philosophy-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Ella Grant,https://www.personality-database.com/profile/38332/ella-grant-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Ti,,,60%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/21700.png,Elvis Horton (Elvis The Alien),https://www.personality-database.com/profile/21700/elvis-horton-elvis-the-alien-online-social-cultural-political-commentators-mbti-personality-type,,,,2,,,,,,,,3,,,,
Ti,Ne,99%,,,Si,,90%,31%,60%,89%,,0%,10%,68%,Fe,,https://api.personality-database.com/profile_images/21489.png,Ethan Klein (h3h3Productions),https://www.personality-database.com/profile/21489/ethan-klein-h3h3productions-online-social-cultural-political-commentators-mbti-personality-type,,21,7,36,,1,,6,1,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Evalion,https://www.personality-database.com/profile/48240/evalion-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/34917.png,Felix Biederman,https://www.personality-database.com/profile/34917/felix-biederman-online-social-cultural-political-commentators-mbti-personality-type,,,,2,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/15273.png,Felix Lace (Black Pigeon Speaks),https://www.personality-database.com/profile/15273/felix-lace-black-pigeon-speaks-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,8,
Ti,Ne,86%,,,Si,,86%,0%,86%,100%,,0%,14%,86%,Fe,,https://api.personality-database.com/profile_images/34245.png,George Andrew (Memeulous),https://www.personality-database.com/profile/34245/george-andrew-memeulous-online-social-cultural-political-commentators-mbti-personality-type,,,,5,,1,,,,,,1,,,,
Ti,Ne,75%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/27687.png,George Ouzounian (Maddox),https://www.personality-database.com/profile/27687/george-ouzounian-maddox-online-social-cultural-political-commentators-mbti-personality-type,,,,3,,,,,,,,1,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Georgia Free,https://www.personality-database.com/profile/47315/georgia-free-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fe,,,,Fe,,100%,50%,50%,,,0%,0%,,Se,50%,/images/profile_transparent.png,Grace Kay,https://www.personality-database.com/profile/40282/grace-kay-online-social-cultural-political-commentators-mbti-personality-type,1,,,,,,,,,,,1,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Grace Steele (Crusader Girl),https://www.personality-database.com/profile/49109/grace-steele-crusader-girl-online-social-cultural-political-commentators-mbti-personality-type,,,1,,,,,,,,,,,,,
Ne,Ti,,,,Fe,,100%,0%,100%,88%,,0%,0%,100%,Si,50%,/images/profile_transparent.png,Gregory Fluhrer (ArmouredSkeptic),https://www.personality-database.com/profile/34808/gregory-fluhrer-armouredskeptic-online-social-cultural-political-commentators-mbti-personality-type,,,1,3,,,,,,,,4,,,,
Se,Fi,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,,Ni,50%,/images/profile_transparent.png,Guilherme Marques (eGuinorante),https://www.personality-database.com/profile/32090/guilherme-marques-eguinorante-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,1,,1
Ne,Ne,,,,Fe,,100%,0%,100%,100%,,0%,0%,100%,Fe,50%,https://api.personality-database.com/profile_images/40083.png,Harris Brewis (Hbomberguy),https://www.personality-database.com/profile/40083/harris-brewis-hbomberguy-online-social-cultural-political-commentators-mbti-personality-type,,,,3,,,,,,,,3,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Heather Mac Donald,https://www.personality-database.com/profile/47487/heather-mac-donald-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Si,,,100%,Ne,61%,,4%,11%,,86%,54%,32%,64%,Fi,,https://api.personality-database.com/profile_images/21490.png,Hila Klein (h3h3Productions),https://www.personality-database.com/profile/21490/hila-klein-h3h3productions-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,1,2,1,1,8,14,1
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Hugo (Hugo and Jake),https://www.personality-database.com/profile/34048/hugo-hugo-and-jake-online-social-cultural-political-commentators-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Te,97%,,,Fi,81%,,3%,31%,,66%,66%,0%,97%,Ne,,https://api.personality-database.com/profile_images/7102.png,Hunter Avallone,https://www.personality-database.com/profile/7102/hunter-avallone-online-social-cultural-political-commentators-mbti-personality-type,,,5,5,,,21,,,1,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Inabber,https://www.personality-database.com/profile/31205/inabber-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,1,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,It'sAGundam,https://www.personality-database.com/profile/48909/itsagundam-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,,,,,,1,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/21633.png,Jack Dean (JaackMaate),https://www.personality-database.com/profile/21633/jack-dean-jaackmaate-online-social-cultural-political-commentators-mbti-personality-type,,,,5,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/23350.png,Jack Douglass (Jacksfilms),https://www.personality-database.com/profile/23350/jack-douglass-jacksfilms-online-social-cultural-political-commentators-mbti-personality-type,,,,20,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Jack O'Brien,https://www.personality-database.com/profile/47021/jack-obrien-online-social-cultural-political-commentators-mbti-personality-type,1,,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/30953.png,Jackson Clarke (The Official Podcast),https://www.personality-database.com/profile/30953/jackson-clarke-the-official-podcast-online-social-cultural-political-commentators-mbti-personality-type,,,,,,,,,,1,,,,,,
