Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ne,Fi,,100%,100%,Te,,91%,91%,0%,100%,,0%,9%,,Si,,/images/profile_transparent.png,Denis Villeneuve,https://www.personality-database.com/profile/11655/denis-villeneuve-film-tv-crew-mbti-personality-type,,,,,,,,,,10,,,,1,,
Fe,Ni,,,100%,Se,100%,100%,50%,50%,,,0%,0%,,Fi,50%,/images/profile_transparent.png,Douglas Sirk,https://www.personality-database.com/profile/11371/douglas-sirk-film-tv-crew-mbti-personality-type,,,,,,,,,1,,1,,,,,
Fi,Ne,100%,100%,,Si,,89%,89%,0%,100%,,0%,11%,,Te,,/images/profile_transparent.png,Ed Wood,https://www.personality-database.com/profile/40396/ed-wood-film-tv-crew-mbti-personality-type,,8,,,,1,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Edgar G. Ulmer,https://www.personality-database.com/profile/11442/edgar-g-ulmer-film-tv-crew-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/16929.png,Edgar Wright,https://www.personality-database.com/profile/16929/edgar-wright-film-tv-crew-mbti-personality-type,,,,,,,,,,10,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Edward Yang,https://www.personality-database.com/profile/11437/edward-yang-film-tv-crew-mbti-personality-type,,,,,,,,,,,,1,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Elaine May,https://www.personality-database.com/profile/11495/elaine-may-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/34800.png,Eli Roth,https://www.personality-database.com/profile/34800/eli-roth-film-tv-crew-mbti-personality-type,,,,,,,,7,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Elia Kazan,https://www.personality-database.com/profile/11465/elia-kazan-film-tv-crew-mbti-personality-type,2,,,,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Éric Rohmer,https://www.personality-database.com/profile/11429/ric-rohmer-film-tv-crew-mbti-personality-type,,,,,,,,,,,,2,,,,
Ni,Ni,,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Fi,50%,/images/profile_transparent.png,Erich von Stroheim,https://www.personality-database.com/profile/11391/erich-von-stroheim-film-tv-crew-mbti-personality-type,,,2,,,,,,,,2,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Ernie Gehr,https://www.personality-database.com/profile/11446/ernie-gehr-film-tv-crew-mbti-personality-type,,,,,,,,,,,,1,,,,
