Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/14151.png,Masaki Suda,https://www.personality-database.com/profile/14151/masaki-suda-actors-actresses-asia-mbti-personality-type,,,,,,,,,3,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/2963.png,Masi Oka,https://www.personality-database.com/profile/2963/masi-oka-actors-actresses-asia-mbti-personality-type,,,,,,,,,,6,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Maudy Ayunda,https://www.personality-database.com/profile/47508/maudy-ayunda-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/34198.png,Mei Nagano,https://www.personality-database.com/profile/34198/mei-nagano-actors-actresses-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/35085.png,Meisa Kuroki,https://www.personality-database.com/profile/35085/meisa-kuroki-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Michelle Yeoh,https://www.personality-database.com/profile/25512/michelle-yeoh-actors-actresses-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/20274.png,Mirai Shida,https://www.personality-database.com/profile/20274/mirai-shida-actors-actresses-asia-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/34207.png,Mitsuki Takahata,https://www.personality-database.com/profile/34207/mitsuki-takahata-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Park Bo Gum,https://www.personality-database.com/profile/34193/park-bo-gum-actors-actresses-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Park Seo Joon,https://www.personality-database.com/profile/44242/park-seo-joon-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,92%,,Ti,83%,,0%,0%,,100%,83%,17%,,Ne,,https://api.personality-database.com/profile_images/12476.png,Priyanka Chopra,https://www.personality-database.com/profile/12476/priyanka-chopra-actors-actresses-asia-mbti-personality-type,,,,,10,1,,1,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/34203.png,Rena Nounen,https://www.personality-database.com/profile/34203/rena-nounen-actors-actresses-asia-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/20275.png,Rinko Kikuchi,https://www.personality-database.com/profile/20275/rinko-kikuchi-actors-actresses-asia-mbti-personality-type,,,,,,,,,,1,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/34289.png,Ryosuke Yamada,https://www.personality-database.com/profile/34289/ryosuke-yamada-actors-actresses-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/38655.png,Ryu Jun Yeol,https://www.personality-database.com/profile/38655/ryu-jun-yeol-actors-actresses-asia-mbti-personality-type,2,,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,25%,100%,75%,0%,75%,100%,Fe,,https://api.personality-database.com/profile_images/12475.png,Salman Khan,https://www.personality-database.com/profile/12475/salman-khan-actors-actresses-asia-mbti-personality-type,,,,1,,,,3,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/33459.png,Sammo Hung,https://www.personality-database.com/profile/33459/sammo-hung-actors-actresses-asia-mbti-personality-type,2,,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/43700.png,Satomi Ishihara,https://www.personality-database.com/profile/43700/satomi-ishihara-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Ti,Ne,82%,55%,,Si,55%,91%,45%,45%,,,9%,0%,,Fe,,https://api.personality-database.com/profile_images/5992.png,Shah Rukh Khan,https://www.personality-database.com/profile/5992/shah-rukh-khan-actors-actresses-asia-mbti-personality-type,3,,,5,1,,,,2,,,,,,,
Te,Si,,,100%,Ne,60%,,40%,0%,,60%,60%,0%,60%,Fi,,/images/profile_transparent.png,Shahab Hosseini,https://www.personality-database.com/profile/21658/shahab-hosseini-actors-actresses-asia-mbti-personality-type,,,,,,,,,,2,,,,,3,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/43080.png,Shiori Kutsuna,https://www.personality-database.com/profile/43080/shiori-kutsuna-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/34211.png,Sho Sakurai,https://www.personality-database.com/profile/34211/sho-sakurai-actors-actresses-asia-mbti-personality-type,,,,,,,2,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/34192.png,Shuhei Nomura,https://www.personality-database.com/profile/34192/shuhei-nomura-actors-actresses-asia-mbti-personality-type,,,,,,,,2,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/43702.png,Shun Oguri,https://www.personality-database.com/profile/43702/shun-oguri-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Fe,Ne,,100%,,Ne,,,50%,0%,,,50%,0%,,Te,50%,/images/profile_transparent.png,Song Joong Ki,https://www.personality-database.com/profile/34339/song-joong-ki-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,1,,,
Se,Fi,,,100%,Se,,,0%,50%,,,0%,50%,,Fi,50%,https://api.personality-database.com/profile_images/43374.png,Suzu Hirose,https://www.personality-database.com/profile/43374/suzu-hirose-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,1,,,1,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/25871.png,Takehito Koyasu,https://www.personality-database.com/profile/25871/takehito-koyasu-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/43703.png,Takeru Satoh,https://www.personality-database.com/profile/43703/takeru-satoh-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Si,Si,,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Fi,50%,https://api.personality-database.com/profile_images/34341.png,Takuya Kimura,https://www.personality-database.com/profile/34341/takuya-kimura-actors-actresses-asia-mbti-personality-type,,,,,,,1,,,,,,,,1,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/34205.png,Tao Tsuchiya,https://www.personality-database.com/profile/34205/tao-tsuchiya-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Fi,,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Si,50%,/images/profile_transparent.png,Taraneh Alidousti,https://www.personality-database.com/profile/21659/taraneh-alidousti-actors-actresses-asia-mbti-personality-type,,2,,,,,,,,2,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/35091.png,Toma Ikuta,https://www.personality-database.com/profile/35091/toma-ikuta-actors-actresses-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Se,Fi,,75%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/34421.png,Tony Jaa,https://www.personality-database.com/profile/34421/tony-jaa-martial-arts-mbti-personality-type,,,,,,,,,,,,,,3,,1
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/35090.png,Tori Matsuzaka,https://www.personality-database.com/profile/35090/tori-matsuzaka-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Yoo Seung Ho,https://www.personality-database.com/profile/34194/yoo-seung-ho-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/43699.png,Yu Aoi,https://www.personality-database.com/profile/43699/yu-aoi-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/34335.png,Yudai Chiba,https://www.personality-database.com/profile/34335/yudai-chiba-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33458.png,Yuen Biao,https://www.personality-database.com/profile/33458/yuen-biao-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/34201.png,Yui Aragaki,https://www.personality-database.com/profile/34201/yui-aragaki-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/34337.png,Yuna Taira,https://www.personality-database.com/profile/34337/yuna-taira-actors-actresses-asia-mbti-personality-type,,,,,,2,,,,,,,,,,
Te,Ni,,,100%,Se,100%,80%,0%,80%,,,20%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33344.png,Zhang Ziyi,https://www.personality-database.com/profile/33344/zhang-ziyi-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,4,,,,1,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Zhao Wei,https://www.personality-database.com/profile/41710/zhao-wei-actors-actresses-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Se,,90%,,Ni,,,0%,0%,100%,100%,0%,100%,,Ni,50%,https://api.personality-database.com/profile_images/11690.png,Adèle Exarchopoulos,https://www.personality-database.com/profile/11690/adle-exarchopoulos-actors-actresses-europe-mbti-personality-type,,,,,,5,,,,,,,,4,,1
Se,Ti,,,75%,Fe,,,25%,13%,63%,63%,13%,50%,75%,Ni,,https://api.personality-database.com/profile_images/10462.png,Alain Delon,https://www.personality-database.com/profile/10462/alain-delon-actors-actresses-europe-mbti-personality-type,,,1,,,,,1,1,1,,,,,1,3
Ti,Ne,76%,,,Si,,71%,12%,59%,82%,,6%,24%,88%,Fe,,https://api.personality-database.com/profile_images/11758.png,Alexander Skarsgård,https://www.personality-database.com/profile/11758/alexander-skarsgrd-actors-actresses-europe-mbti-personality-type,,1,1,9,,,,2,1,,,,,,1,2
Fe,Si,,90%,95%,Ne,100%,,10%,0%,,90%,90%,0%,,Ti,,https://api.personality-database.com/profile_images/9229.png,Alicia Vikander,https://www.personality-database.com/profile/9229/alicia-vikander-actors-actresses-europe-mbti-personality-type,,,,,1,,,,2,,,,15,,2,
Fe,Si,,100%,100%,Ne,92%,,0%,0%,,100%,92%,8%,,Ti,,https://api.personality-database.com/profile_images/8712.png,André the Giant,https://www.personality-database.com/profile/8712/andr-the-giant-wrestling-wwe-wwf-mbti-personality-type,,,,,,,,,,,,,11,1,,
Ni,Te,100%,,,Fi,100%,86%,29%,57%,,,14%,0%,57%,Se,,https://api.personality-database.com/profile_images/22566.png,Antonio Banderas,https://www.personality-database.com/profile/22566/antonio-banderas-actors-actresses-europe-mbti-personality-type,2,,4,,1,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,11%,22%,67%,67%,0%,67%,89%,Ni,,https://api.personality-database.com/profile_images/15195.png,Asia Argento,https://www.personality-database.com/profile/15195/asia-argento-actors-actresses-europe-mbti-personality-type,,,,,,,,,1,,2,,,,,6
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/29814.png,Àstrid Bergès-Frisbey,https://www.personality-database.com/profile/29814/strid-bergsfrisbey-actors-actresses-europe-mbti-personality-type,,,,,,,,,,1,,,,,,
Ne,Fi,,100%,88%,Te,,100%,100%,0%,88%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/11697.png,Audrey Tautou,https://www.personality-database.com/profile/11697/audrey-tautou-actors-actresses-europe-mbti-personality-type,,1,,,,,,,1,6,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/11696.png,Béatrice Dalle,https://www.personality-database.com/profile/11696/batrice-dalle-actors-actresses-europe-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Ti,,,100%,Fe,,100%,8%,92%,69%,,0%,0%,92%,Si,,https://api.personality-database.com/profile_images/7804.png,Bill Skarsgård,https://www.personality-database.com/profile/7804/bill-skarsgrd-actors-actresses-europe-mbti-personality-type,,,,,,,,,,1,4,8,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/50189.png,Brigitte Bardot,https://www.personality-database.com/profile/50189/brigitte-bardot-actors-actresses-europe-mbti-personality-type,,,,,,,,,,,,,,2,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/29036.png,Bruno Ganz,https://www.personality-database.com/profile/29036/bruno-ganz-actors-actresses-europe-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,100%,100%,Se,86%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/31133.png,Carice van Houten,https://www.personality-database.com/profile/31133/carice-van-houten-actors-actresses-europe-mbti-personality-type,,,,,,,,,6,1,,,,,,
Fe,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Fi,50%,https://api.personality-database.com/profile_images/11670.png,Catherine Deneuve,https://www.personality-database.com/profile/11670/catherine-deneuve-actors-actresses-europe-mbti-personality-type,,,,,,,,,,,,,1,,1,
Ne,Ti,,,100%,Fe,,100%,14%,86%,100%,,0%,0%,86%,Si,,https://api.personality-database.com/profile_images/11705.png,Charlotte Gainsbourg,https://www.personality-database.com/profile/11705/charlotte-gainsbourg-actors-actresses-europe-mbti-personality-type,,,,,,,,,,1,,6,,,,
